,restaurantID,name,reviewID,Review Sentiment,rating_y
20204,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,uhRPaiP_VONwP6ByVBG8Qw,negative,2
20205,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,ukE4Jb2NEYAtsh697tWn7w,positive,3
20206,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,uwJpavGANPz-6QrExh2Pvg,positive,3
20207,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,u_fHvB-Xxn2Dbo5VVG_LNQ,positive,3
20208,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,VotCTTIZP5BUUIUxqHrwAQ,positive,4
20209,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,vv8-VCV61rplSSwbeMdv8g,positive,4
20210,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,wt3gBmfKKCA4qxHwSjFbqg,negative,3
20211,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,X7Ft4bmDJsNRoUi7UzhOZA,positive,3
20212,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,XebZZPlzn2eaqdaEUjbbIg,negative,3
20213,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,XLa8aE5yG2oD_PsKIx1EBg,positive,1
20214,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,XOIzaP69q50AfmpHRDDmpQ,positive,4
20215,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,xTUDLCnnC9L6kc5vkIDo6A,positive,3
20216,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,y25UB7glcw3N9HKuAyNpSg,positive,4
20217,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,yAuvGHMcsbBQLZXEoI8IQg,positive,3
20218,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,yZo0ujED3oN8DxCeEarTAw,negative,2
20219,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,z109qgn3ZSkln3XxhrlkeA,positive,4
20220,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,ZkYNvJONh6Ok9evREO1j-g,positive,4
20221,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,ZV8QOmqQ8VpC7dUGAhIZ2g,positive,4
20222,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,_9gkVtlxwm_eCkqiiFwBUA,positive,4
20223,ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern & Grille,_Q8URWk3tKS_jzq-7Ug_cw,positive,3
20224,ugSIP2rgLbJobTJIHdd8nA,Market Creations,0KkaxpxsknSzw3KR7S7nWQ,negative,4
20225,ugSIP2rgLbJobTJIHdd8nA,Market Creations,51qZI71hlfX9Ef-h9BQe8Q,negative,4
20226,ugSIP2rgLbJobTJIHdd8nA,Market Creations,6JriajctiVSSzl_tr5-KTA,positive,4
20227,ugSIP2rgLbJobTJIHdd8nA,Market Creations,AiJ57vdvqBG431_eeDE8_w,positive,4
20228,ugSIP2rgLbJobTJIHdd8nA,Market Creations,b2BWFh4nMMyympJ8qBF8CQ,positive,3
20229,ugSIP2rgLbJobTJIHdd8nA,Market Creations,Da3gR6gQNbsdqwJDKfSskw,positive,3
20230,ugSIP2rgLbJobTJIHdd8nA,Market Creations,E1FG78PlkAlkLdB1no0PhA,negative,3
20231,ugSIP2rgLbJobTJIHdd8nA,Market Creations,E1gP3XfHjQ9J1JWBLCKP7A,negative,3
20232,ugSIP2rgLbJobTJIHdd8nA,Market Creations,kJVeEVRfKelg3x5j3M_WeA,positive,4
20233,ugSIP2rgLbJobTJIHdd8nA,Market Creations,rIVZDm9xqh5SmzAL_h-98g,positive,5
20234,ugSIP2rgLbJobTJIHdd8nA,Market Creations,uU_POY7Z8C2wd5QQ4yNVzA,positive,3
20235,ugSIP2rgLbJobTJIHdd8nA,Market Creations,W_uEn46JAke-hOkPWtIRuQ,positive,5
20236,Ug_z8VoYfBB7clFHVCMiww,Spa Di La Fronza Salon,EcfspCKsovRNdtp1std90g,negative,1
20237,Ug_z8VoYfBB7clFHVCMiww,Spa Di La Fronza Salon,Ir-MNWRMZ7YDpt5M1KIz8g,positive,5
20238,Ug_z8VoYfBB7clFHVCMiww,Spa Di La Fronza Salon,KGKVd02fZGYDRYoEJhcPSg,positive,5
20239,Ug_z8VoYfBB7clFHVCMiww,Spa Di La Fronza Salon,Tvpklnz-jIS-7HWXDhwGhw,positive,5
20240,Ug_z8VoYfBB7clFHVCMiww,Spa Di La Fronza Salon,VaC-1hJne9cqTe1A2VE4_w,positive,5
20241,Ug_z8VoYfBB7clFHVCMiww,Spa Di La Fronza Salon,zp3uhv6eP9NnRn8po-ncDg,positive,5
20242,UHl8doS1sLo7rbuysWEYLw,Barry L Gordon & Associates,zk2WyuIKa-4wYvrk6IkUzw,negative,1
20243,uINr6f7pxxVGp5IKX_wWbw,Yelp Gets Hot Elite Event @ LakeShore Athletic Club,-q8hrB2ZL36jkgj3CAK8JA,positive,5
20244,uINr6f7pxxVGp5IKX_wWbw,Yelp Gets Hot Elite Event @ LakeShore Athletic Club,150Gc3RHaZ4VQxc-XWclLA,negative,5
20245,uINr6f7pxxVGp5IKX_wWbw,Yelp Gets Hot Elite Event @ LakeShore Athletic Club,220TsuEjm6XGV4Viq7tGWw,positive,5
20246,uINr6f7pxxVGp5IKX_wWbw,Yelp Gets Hot Elite Event @ LakeShore Athletic Club,c7C97Mkt6xiPSBZbcggHNQ,negative,4
20247,uINr6f7pxxVGp5IKX_wWbw,Yelp Gets Hot Elite Event @ LakeShore Athletic Club,M3qcTS8DoR_wNDxbY8WYjQ,positive,5
20248,uINr6f7pxxVGp5IKX_wWbw,Yelp Gets Hot Elite Event @ LakeShore Athletic Club,nf3K--n58TzC_1hqIjWhww,positive,5
20249,uINr6f7pxxVGp5IKX_wWbw,Yelp Gets Hot Elite Event @ LakeShore Athletic Club,oqkHs6Oh6pOl4REW71e31A,positive,5
20250,uINr6f7pxxVGp5IKX_wWbw,Yelp Gets Hot Elite Event @ LakeShore Athletic Club,PCJVk6gWgBm-nj33tn-QXg,negative,5
20251,uINr6f7pxxVGp5IKX_wWbw,Yelp Gets Hot Elite Event @ LakeShore Athletic Club,rNGJ8-uQwZVtKXCE-NcRcQ,positive,5
20252,uINr6f7pxxVGp5IKX_wWbw,Yelp Gets Hot Elite Event @ LakeShore Athletic Club,uMICDMX5sHfxYuHISOBlxQ,positive,4
20253,uINr6f7pxxVGp5IKX_wWbw,Yelp Gets Hot Elite Event @ LakeShore Athletic Club,usgLKytV2keziNQhTiE-JA,positive,5
20254,uINr6f7pxxVGp5IKX_wWbw,Yelp Gets Hot Elite Event @ LakeShore Athletic Club,wkp5K2TEfJGK_GFcY6BEZg,positive,5
20255,uINr6f7pxxVGp5IKX_wWbw,Yelp Gets Hot Elite Event @ LakeShore Athletic Club,_RQfuu_SK2B6dkH3skESJg,negative,4
20256,uio8zJnQ32w6QIP6_q07hw,Tokyo Lunch Boxes & Catering,41Q_wiR2ShIxDSHnc_80qQ,negative,2
20257,uio8zJnQ32w6QIP6_q07hw,Tokyo Lunch Boxes & Catering,4FygFJjy45NXSLhugl4hZg,negative,2
20258,uio8zJnQ32w6QIP6_q07hw,Tokyo Lunch Boxes & Catering,AJ1q0EiiSFnaZtthNavXVg,negative,3
20259,uio8zJnQ32w6QIP6_q07hw,Tokyo Lunch Boxes & Catering,evVHSRlG6psTgrrEqVU3RQ,positive,5
20260,uio8zJnQ32w6QIP6_q07hw,Tokyo Lunch Boxes & Catering,fDC6kzesR12wsjJsnXyYGw,positive,4
20261,uio8zJnQ32w6QIP6_q07hw,Tokyo Lunch Boxes & Catering,fNWoNE8sWDPeHjaX7wb_ag,negative,1
20262,uio8zJnQ32w6QIP6_q07hw,Tokyo Lunch Boxes & Catering,gaNcczPwtms__27xmyzCmA,positive,4
20263,uio8zJnQ32w6QIP6_q07hw,Tokyo Lunch Boxes & Catering,gEWmyA4nomaXTVFMvgTXGQ,negative,1
20264,uio8zJnQ32w6QIP6_q07hw,Tokyo Lunch Boxes & Catering,i7tvcNGBx-1zNhU_1YVYkQ,positive,1
20265,uio8zJnQ32w6QIP6_q07hw,Tokyo Lunch Boxes & Catering,IJrQ-u9QiUizNfapaazOJQ,positive,3
20266,uio8zJnQ32w6QIP6_q07hw,Tokyo Lunch Boxes & Catering,it7f3_Ldn5xXABZcE_ORSg,negative,3
20267,uio8zJnQ32w6QIP6_q07hw,Tokyo Lunch Boxes & Catering,JNICRQmB0o0LlEjqR1N5Og,positive,5
20268,uio8zJnQ32w6QIP6_q07hw,Tokyo Lunch Boxes & Catering,nbQYDXkK6DD5s6zhEzWkBw,positive,3
20269,uio8zJnQ32w6QIP6_q07hw,Tokyo Lunch Boxes & Catering,RlSJdQNlcl6rhO3n9qPEJA,positive,4
20270,uio8zJnQ32w6QIP6_q07hw,Tokyo Lunch Boxes & Catering,t3as6gXaXzl844C7D7lXmw,negative,3
20271,uio8zJnQ32w6QIP6_q07hw,Tokyo Lunch Boxes & Catering,xzBhWL22BqWXIH3YZXDvgg,negative,4
20272,UIugXjLyizW-04xYt6eaOQ,Iwan Ries & Co,1Vdg0rTsUdypFgY8KunenQ,positive,4
20273,UIugXjLyizW-04xYt6eaOQ,Iwan Ries & Co,fzhLSHEwmHIXBT25IbbS0A,positive,4
20274,UIugXjLyizW-04xYt6eaOQ,Iwan Ries & Co,hXrW-u1u0OnHEg8fomtUQA,negative,5
20275,UIugXjLyizW-04xYt6eaOQ,Iwan Ries & Co,kgTuvwEehVeKtfkUBqmOzQ,positive,5
20276,UIugXjLyizW-04xYt6eaOQ,Iwan Ries & Co,kYoJtNkNXihwFUt4nrPySA,positive,5
20277,UIugXjLyizW-04xYt6eaOQ,Iwan Ries & Co,MkVBeHnjz7Dpr1FUTy8dzg,positive,5
20278,UIugXjLyizW-04xYt6eaOQ,Iwan Ries & Co,OePbWUtlvNF6vNMWr6rqQg,negative,5
20279,UIugXjLyizW-04xYt6eaOQ,Iwan Ries & Co,pWWtm_kvFF33CETx3SlpKA,negative,5
20280,UIugXjLyizW-04xYt6eaOQ,Iwan Ries & Co,QFMVZiojUWhuCMu1QDULvQ,positive,5
20281,UIugXjLyizW-04xYt6eaOQ,Iwan Ries & Co,QOAz_5IvVgXQB3yOrtqFXw,positive,5
20282,UIugXjLyizW-04xYt6eaOQ,Iwan Ries & Co,t2Oox-3tV5NCW5rhjvEQBQ,negative,5
20283,UIugXjLyizW-04xYt6eaOQ,Iwan Ries & Co,w1nXEpbr1x8R4RkFWiRclw,positive,5
20284,UIugXjLyizW-04xYt6eaOQ,Iwan Ries & Co,X05_lxQrtBVZIACAkbej6w,positive,4
20285,UIugXjLyizW-04xYt6eaOQ,Iwan Ries & Co,z7eoCDuW3CaAiGIZvK1glQ,positive,5
20286,UIugXjLyizW-04xYt6eaOQ,Iwan Ries & Co,ZOz5knGeva4vXivO8cgktw,negative,3
20287,UjBgNXFFxMriz5uVuLBeqA,Dunkin' Donuts,XO54SFmaYAyoi4nH5NMKfw,positive,4
20288,UjN2TyfuIaEG7uF8iN2kVg,Bradley R Sabin MD,AEa8gkceT5malJ53S0OkOw,positive,5
20289,uJoDQZDuoVw2irtMxSVjLQ,Leeds Paul L Atty,5qUVMebP9OLBJ4vwA0VH_g,positive,5
20290,UL7gq1B1dmSzZUCmAHZT0Q,Kaplan Test Prep,3kOxX5YXdlmQfvJqZIdbsw,positive,4
20291,UL7gq1B1dmSzZUCmAHZT0Q,Kaplan Test Prep,o9hkI5RzCOzw92BNKqtkAA,negative,1
20292,Ul8c5NbwfoaY8Y6pQBGmvg,KO Charters,0oa0sFb-Zy1_xLzQhF-sdQ,positive,5
20293,Ul8c5NbwfoaY8Y6pQBGmvg,KO Charters,5U4R4ZUA_EbpaaRUdRvtcA,positive,5
20294,Ul8c5NbwfoaY8Y6pQBGmvg,KO Charters,fzs0N3EWnhKYs4iatti_Og,positive,5
20295,Ul8c5NbwfoaY8Y6pQBGmvg,KO Charters,LW2zLDakY54PFOnJaDTDsA,positive,5
20296,Ul8c5NbwfoaY8Y6pQBGmvg,KO Charters,ubxv4F6nf9ZmLtDobZrVCQ,positive,5
20297,Ul8c5NbwfoaY8Y6pQBGmvg,KO Charters,Z-SNGUWWlVJdzUTguV30mQ,positive,5
20298,UlkN-441aysFRHQm_8ruVQ,Anthropologie,5gFF1zCA6iRTFJBTds6OJQ,positive,5
20299,UlkN-441aysFRHQm_8ruVQ,Anthropologie,lrj7lhX98R0QIaCFLyLZ1A,negative,3
20300,UlkN-441aysFRHQm_8ruVQ,Anthropologie,mCWXcGY3-S-62g2aRu_E4g,negative,5
20301,UlkN-441aysFRHQm_8ruVQ,Anthropologie,nzIrGgR83Tt_zK__uA6BKg,negative,5
20302,UlkN-441aysFRHQm_8ruVQ,Anthropologie,ONVBTgXZeR6bwu1zpEZM_A,positive,5
20303,UlkN-441aysFRHQm_8ruVQ,Anthropologie,py-g-gqHGcPPkssW7nzb0w,positive,4
20304,UlkN-441aysFRHQm_8ruVQ,Anthropologie,THllVYbKB3EgMFJdoajv4A,positive,4
20305,UlkN-441aysFRHQm_8ruVQ,Anthropologie,u5pp7dPHpO8bR_WhKHigew,positive,5
20306,UlkN-441aysFRHQm_8ruVQ,Anthropologie,WYVW-4SZkXvaqthL1VzDEQ,positive,5
20307,UlkN-441aysFRHQm_8ruVQ,Anthropologie,_XqPIz-YHo1phStUbVkLqA,positive,2
20308,umYdcjb76WqWv7EHwRH89w,Barbri,IKRAh1oueA5814IZ8ZmQXA,positive,2
20309,Unjgs_-9SoisxS_1uwhXvA,Starbucks,BWeVNYgnbdPqVElORC6EWA,negative,3
20310,Unjgs_-9SoisxS_1uwhXvA,Starbucks,jOfNELfPd8vp5tSuat3Plg,negative,2
20311,Unjgs_-9SoisxS_1uwhXvA,Starbucks,ulhoE3CeW_6g-3D8rtwlFA,negative,1
20312,Unjgs_-9SoisxS_1uwhXvA,Starbucks,VDe9NqEMQOvGVy5pIsH3dw,positive,3
20313,Unjgs_-9SoisxS_1uwhXvA,Starbucks,XtVSV9l1Fwr5f0aBWzE-Ug,negative,2
20314,uOCaqPTCyZ64i6UVS0jzNg,OPS Accounting,AM7NuEOh47u1-UTjFJqP9A,positive,4
20315,uq9AaGYxrqq70qzhqZC9Bg,Elias John,fjhlX1O-fJN9e6KEhm72ZA,positive,5
20316,UQy6drXopA64YntnQEP6lA,American Heart Association Heart Walk2011,rJ5KBecuWv9e_Rc2Uw5FhA,negative,5
20317,urI7MSsoloEYLOYR50ea-w,Jenny Craig Weight Loss Centres,7K0SuD48s0qSH5695X7EJQ,positive,5
20318,urI7MSsoloEYLOYR50ea-w,Jenny Craig Weight Loss Centres,Y1oSnbyKdjMvsUESkwXi9w,positive,5
20319,URk-ssqSZRLboWhkyEgqrQ,Studio 8 Hair Salon,hTb6q-GxdZ3hgeZE8rK_3Q,positive,5
20320,urq5gzjEdD9qeeC4W-m9nQ,Carmie's Crown,A64YGtP7Y_vKJi_W8suRDw,positive,5
20321,urq5gzjEdD9qeeC4W-m9nQ,Carmie's Crown,uhSR3nWuJPEvvS6UfomxSg,positive,4
20322,URy7ExuIpIPcMwl1e8rYIQ,Starbucks,5uTx7c1kh7gqz7u08R-nKQ,positive,5
20323,URy7ExuIpIPcMwl1e8rYIQ,Starbucks,8DCoXcr1e3XSUeprPlPwRA,positive,5
20324,usFdW6gSwqL_bkSkWj5Yig,Keys To Time,0AtVuW7pXQE-DUQZoVTczQ,positive,4
20325,usFdW6gSwqL_bkSkWj5Yig,Keys To Time,2SLEVBNyER3kAuYGsHoMnA,negative,5
20326,usFdW6gSwqL_bkSkWj5Yig,Keys To Time,7vdDI3wlpterENCrZjNjPA,negative,5
20327,usFdW6gSwqL_bkSkWj5Yig,Keys To Time,adi9O9g6X9ksr0wxFG9Yrw,negative,5
20328,UsSFDQxu7YZ134o6WoSvbw,Linkshare Corporation,S-jkAZVfu7isVJL6N84KQQ,negative,2
20329,USvVbLSIXK4W8bvWy1n9UQ,Mac Kelly's Greens & Things,J1otzh3fcu7y44l8J1L4pA,positive,5
20330,uTg6BwVQl0ldbx2R5IYdpA,Arturo Express,7Ej9LrrhjHapgXQaEhU1pQ,positive,4
20331,uTg6BwVQl0ldbx2R5IYdpA,Arturo Express,BLxymb2rK8gyrHWTRL-CMQ,positive,4
20332,uTg6BwVQl0ldbx2R5IYdpA,Arturo Express,HLJGPoVOz0_GDk7FkVERaQ,positive,4
20333,uTg6BwVQl0ldbx2R5IYdpA,Arturo Express,hpIHxK9qo1BKcaB2bLXo9g,positive,3
20334,uTg6BwVQl0ldbx2R5IYdpA,Arturo Express,J5C1hh4OGY42aFBzL92UQA,positive,4
20335,uTg6BwVQl0ldbx2R5IYdpA,Arturo Express,L-4rx8UUwJo4hi2xP6TUuQ,positive,4
20336,uTg6BwVQl0ldbx2R5IYdpA,Arturo Express,TIYe-yh7swaewN62SbAmYA,positive,5
20337,uTg6BwVQl0ldbx2R5IYdpA,Arturo Express,vkaxOuIFI3Va5hIrIKnT_g,positive,3
20338,uTg6BwVQl0ldbx2R5IYdpA,Arturo Express,Y0mn5haWzrp1OZ7gm0hXtw,negative,3
20339,uTg6BwVQl0ldbx2R5IYdpA,Arturo Express,ymTQs4wgh9j4fNCj0cQtmA,positive,4
20340,uTg6BwVQl0ldbx2R5IYdpA,Arturo Express,_KpgAYA1ZYj4E2Y11vzmkQ,positive,5
20341,UVxImD0Wb53x4m9l2_a6oQ,Govnor's Pub,a4AK76KdfRnjpRtPkneEDQ,positive,4
20342,uw-Ebmb4AfMjgIUozg8tPg,Soundings Restaurant,6WMy-2YGO9-49tYpnldeJg,positive,4
20343,uw-Ebmb4AfMjgIUozg8tPg,Soundings Restaurant,tAii9-N7DHsNSd9soH6zMg,positive,5
20344,uw-Ebmb4AfMjgIUozg8tPg,Soundings Restaurant,yqwgCmaN9DycWLdxlwIExg,negative,1
20345,uWKg0mUltynzwV65KvpriQ,Marc Burger,3W09EvQJtMTnh516APFQgw,negative,3
20346,uWKg0mUltynzwV65KvpriQ,Marc Burger,4r8rhhcfSZr6b7-Gmek9lQ,negative,3
20347,uWKg0mUltynzwV65KvpriQ,Marc Burger,4UbhuhvaTlE7ChTfvjvlcA,negative,1
20348,uWKg0mUltynzwV65KvpriQ,Marc Burger,72q975vaxlyqbdla400o2Q,negative,2
20349,uWKg0mUltynzwV65KvpriQ,Marc Burger,7JuEcMZuquDl0k_oD9bXMg,negative,4
20350,uWKg0mUltynzwV65KvpriQ,Marc Burger,e1CeLP87EEWAVoXjyqtviQ,negative,3
20351,uWKg0mUltynzwV65KvpriQ,Marc Burger,Gekeq1c-fuezmx0PSGQvzw,positive,1
20352,uWKg0mUltynzwV65KvpriQ,Marc Burger,IGWJUk5wfb3Lut-0bnPnpg,positive,3
20353,uWKg0mUltynzwV65KvpriQ,Marc Burger,lnnhrPvYg9-NJlEuY3ju2g,negative,1
20354,uWKg0mUltynzwV65KvpriQ,Marc Burger,R-XUC2BYo59a1FSwgbaiWg,positive,4
20355,UwlPS9DSe4UxWzHmoB2pTQ,MicroTrain,aBI4aKD8tuJONXYBiX-HTw,positive,4
20356,uwtw5rgUIynMNXeTRyIW9A,Shear Madness,qqimtqknffY7G2-MSPIkng,negative,1
20357,UwwOeS7_HGHPvavMOaAVxw,Red Bird Sign Studio,VNHxZJ151JZ_l4DfvNqH0w,positive,5
20358,UWzbpgB_FliuNsShu91FaA,Robert Half Finance & Accounting,GURLxmiFbrxRiuHjm4LqDA,negative,1
20359,UWzbpgB_FliuNsShu91FaA,Robert Half Finance & Accounting,pp7Iu7pC8KXYAhWtc3Ztdw,negative,1
20360,UxPKlrapQVtiivVNn93ROw,Ole Hardwood,iWhdpueUILiEjBMG_nUH3w,positive,4
20361,UxPKlrapQVtiivVNn93ROw,Ole Hardwood,PBFe2gpH1aGeLjrlOvbhPg,negative,2
20362,UxPKlrapQVtiivVNn93ROw,Ole Hardwood,Pr6aiGGATVlCWp133BeHZw,positive,3
20363,UxPKlrapQVtiivVNn93ROw,Ole Hardwood,T8VQY1T3A4tD7c2wx6LfiQ,positive,3
20364,uXU1lcTLSg4H4F4NiG3l2A,Wckg Radio,kaWfRdZDyMWQryKYZyy8sg,negative,1
20365,uXU1lcTLSg4H4F4NiG3l2A,Wckg Radio,qQDfCymHtLBDJqJNbP8e8A,negative,1
20366,UxYQ5X-pkgrj_1XK7lOyVg,Amtrak - Hiawatha Service,Ccj4b_vqkJiRkW9CglvAzQ,positive,5
20367,UxYQ5X-pkgrj_1XK7lOyVg,Amtrak - Hiawatha Service,GN-z9AGne6r9QHw04g83gg,positive,5
20368,UxYQ5X-pkgrj_1XK7lOyVg,Amtrak - Hiawatha Service,mMk16i0wOkNAaLZQ841axw,positive,4
20369,UxYQ5X-pkgrj_1XK7lOyVg,Amtrak - Hiawatha Service,zos1TWDeJEUJJ6Ksjri0QQ,negative,4
20370,UxYQ5X-pkgrj_1XK7lOyVg,Amtrak - Hiawatha Service,_CamzSCPxT60tiM2c6WWWw,negative,5
20371,UY0CZg8JQjAxXcI0KcZKPQ,Manhattan's Bar,51OUuJv4enMtHTL31vzaHQ,negative,1
20372,UY0CZg8JQjAxXcI0KcZKPQ,Manhattan's Bar,8G6zegS1AliEaLq8XTrfJg,negative,4
20373,UY0CZg8JQjAxXcI0KcZKPQ,Manhattan's Bar,MhWEe-lgrA53mnOwT5WA0A,negative,1
20374,UY0CZg8JQjAxXcI0KcZKPQ,Manhattan's Bar,UradC_4feG_bP8Z-HnIOXg,negative,1
20375,uy1u94JjPgbtnNpmmK6d-Q,Amtrak,8Qxs9BxciNRl84_nVn9SFA,negative,3
20376,uy1u94JjPgbtnNpmmK6d-Q,Amtrak,EwrE2H_WmfcsjQgxux7bSA,negative,4
20377,uy1u94JjPgbtnNpmmK6d-Q,Amtrak,F0XNa-SEFEcc3aSDZMCKMw,positive,4
20378,uy1u94JjPgbtnNpmmK6d-Q,Amtrak,hRXOhaA_dS1HV5LIMBrvjw,negative,1
20379,uy1u94JjPgbtnNpmmK6d-Q,Amtrak,JmNDHscODsfIDkGW8hcM2A,negative,2
20380,uy1u94JjPgbtnNpmmK6d-Q,Amtrak,lTQHi1TmtuNCaVkwoHiJiQ,negative,4
20381,uy1u94JjPgbtnNpmmK6d-Q,Amtrak,Mc7tJgbtBdWqW92Jj8FGng,negative,3
20382,uy1u94JjPgbtnNpmmK6d-Q,Amtrak,qx3Lpyln5v7Q1FICO3rjcg,negative,2
20383,uy1u94JjPgbtnNpmmK6d-Q,Amtrak,RxGsUCBKt_1pWRKslj0skw,negative,3
20384,uy1u94JjPgbtnNpmmK6d-Q,Amtrak,S9feS90YjssHzCH3xTu6VQ,negative,4
20385,uy1u94JjPgbtnNpmmK6d-Q,Amtrak,UaDGiqjhN19-vWBTDwrtVw,positive,4
20386,uy1u94JjPgbtnNpmmK6d-Q,Amtrak,ujfKmle2-8K3I2FANJWw_w,negative,2
20387,uy1u94JjPgbtnNpmmK6d-Q,Amtrak,vGImf01IpxRyHrBZoJN-ZA,negative,4
20388,uy1u94JjPgbtnNpmmK6d-Q,Amtrak,VI5MQ7juDbKkysNDPAW4xg,negative,4
20389,uy1u94JjPgbtnNpmmK6d-Q,Amtrak,w7-_wT_r4OrgriLvCs3Sgw,positive,4
20390,uy1u94JjPgbtnNpmmK6d-Q,Amtrak,zDMte5jJ7AtRYIv92bNrSA,positive,4
20391,uy1u94JjPgbtnNpmmK6d-Q,Amtrak,_wu_aoRpAlFaaFyJ3MjvjQ,negative,4
20392,uy2bscWexAcIhOQJ_rn3cQ,Essex Inn,Boh_J5lS_wWzU7AxtnjuvQ,negative,3
20393,uy2bscWexAcIhOQJ_rn3cQ,Essex Inn,GbwYOVfR_XpMwESoJ6Oh8w,positive,4
20394,uy2bscWexAcIhOQJ_rn3cQ,Essex Inn,HzE0wu_VYEZTV7LKZR6aMg,positive,4
20395,uy2bscWexAcIhOQJ_rn3cQ,Essex Inn,kTu8LNsALZ15hzMqZqA4Cw,negative,2
20396,uy2bscWexAcIhOQJ_rn3cQ,Essex Inn,ltnvD8FO8upbGjEheOaDdQ,negative,4
20397,uy2bscWexAcIhOQJ_rn3cQ,Essex Inn,PV2jJaXBPLahvyEjePBlrw,negative,4
20398,uy2bscWexAcIhOQJ_rn3cQ,Essex Inn,Qwnz3A0s8cVOyJO68wgWuw,positive,4
20399,uy2bscWexAcIhOQJ_rn3cQ,Essex Inn,RCmQ_O-9zRfR_TEbqyGHGw,negative,3
20400,uy2bscWexAcIhOQJ_rn3cQ,Essex Inn,U_z3FR1WCx9z5Ic6ln8jtg,positive,4
20401,uy2bscWexAcIhOQJ_rn3cQ,Essex Inn,vJmLui8cXhpr3F8Vn_Tv7Q,positive,4
20402,uy2bscWexAcIhOQJ_rn3cQ,Essex Inn,wD-w-KbHMKiSqzAUjdm-GQ,positive,4
20403,uy2bscWexAcIhOQJ_rn3cQ,Essex Inn,X5Qw3ijhyyyy-rO6sP8p8g,positive,4
20404,uy2bscWexAcIhOQJ_rn3cQ,Essex Inn,xiMEvJg5xwEnBw3PzrIaDw,positive,4
20405,uy2bscWexAcIhOQJ_rn3cQ,Essex Inn,XN4qZveKuBcS87g1rJuQ6Q,positive,4
20406,uy2bscWexAcIhOQJ_rn3cQ,Essex Inn,xStJx1Y2hfC_QTGC9yKyNA,positive,4
20407,uy2bscWexAcIhOQJ_rn3cQ,Essex Inn,Ydl5CMVL8AdUsmoJGAo7mA,negative,2
20408,uy2bscWexAcIhOQJ_rn3cQ,Essex Inn,yfYmLtWX6W4767sMxFpjKg,positive,3
20409,uy2bscWexAcIhOQJ_rn3cQ,Essex Inn,YlbrTbX5N7KAIJhq00MKtw,negative,2
20410,uy2bscWexAcIhOQJ_rn3cQ,Essex Inn,_OxTZeRCNxW9-6mFlWZZ3w,negative,1
20411,UyzgMkdwZNfJJNbGVayUTQ,City Segway Tours,-imKYpHxJmdzt5ORPvAsrg,positive,5
20412,UyzgMkdwZNfJJNbGVayUTQ,City Segway Tours,0LUobBlkgGBr4TWL-QJ-jQ,positive,5
20413,UyzgMkdwZNfJJNbGVayUTQ,City Segway Tours,d09kuQH5dGmgHJnaybkmag,negative,5
20414,UyzgMkdwZNfJJNbGVayUTQ,City Segway Tours,j36XInMy66634Rfdg7ZsYQ,positive,5
20415,UyzgMkdwZNfJJNbGVayUTQ,City Segway Tours,kcrVT4TaPdpDWBYIykGdxg,negative,4
20416,UyzgMkdwZNfJJNbGVayUTQ,City Segway Tours,lZZyMM2D_bBq67jAn1Ks8Q,positive,5
20417,UyzgMkdwZNfJJNbGVayUTQ,City Segway Tours,P3WTbqw1UIl7u5ZW3KBmkQ,negative,5
20418,UyzgMkdwZNfJJNbGVayUTQ,City Segway Tours,PUVQT5uNnswS8DsRQtPP4w,positive,5
20419,UyzgMkdwZNfJJNbGVayUTQ,City Segway Tours,sO-FiNQzsQ8nfBKY__U2jQ,negative,5
20420,UZkPd7jjCM1yCbzt58r8Ag,Opera,-6_xlBQJwjofeQkrVzBs2Q,negative,4
20421,UZkPd7jjCM1yCbzt58r8Ag,Opera,-jkdZp7anPthoofABxCR1g,positive,4
20422,UZkPd7jjCM1yCbzt58r8Ag,Opera,0-h8bj6mX473FDaElkjlAQ,positive,5
20423,UZkPd7jjCM1yCbzt58r8Ag,Opera,0YfAN_ynmlGbKYrHLAPn-Q,negative,4
