,restaurantID,rating_y,average sentiments
1277,XNNYiOkCCt6682-Wify2Aw,3.0,positive
1278,XO8_SWQokc2vYshjrFXdsQ,4.519230769230768,positive
1279,XRmowD1xWdipQv-gnnlJbw,4.0,negative
1280,XT0zLD8-J4n1DV9cfG9VjA,3.4736842105263164,positive
1281,XWBDk6b8efnftFHWPRrchQ,5.0,positive
1282,XZiONv7si8Np8Fm9elkLuA,5.0,positive
1283,X_wvZHJCko4ozBUgCXDIsg,2.0,positive
1284,XeJGQxpkh5HTQMClZSIkPA,3.882352941176471,positive
1285,XfwVE16N60-yZTZAtKOTfw,5.0,positive
1286,Xi4c3LQWDpAg0j_I43L6jw,3.3255813953488373,positive
1287,XkvDWb8gRV7Ev89uaaIHSA,1.0,negative
1288,XrGRtBuBSYweDaNIi14-aA,3.933333333333333,negative
1289,XtVK_6dQeT34vv3iHPlPXQ,3.0,positive
1290,XtW8l8jHcIF2HQtJszZc4A,4.5,positive
1291,XtbB8nC5QxajqBrJOAndhg,4.0,positive
1292,XxrOyBa-FKPFe3lHRFVPUA,3.333333333333333,negative
1293,XyMQC5C_EkXDX-2UJxMh5Q,2.333333333333333,negative
1294,Y1-XTmLWTqh64DIU-psY-w,4.0,positive
1295,Y2CUf5wgjXbrCS6JJ1yViw,5.0,negative
1296,Y4SxbOmI0X6fQFJ1FrQ5xw,2.333333333333333,negative
1297,Y4eTFlPidWhtjo66YjoEjA,1.0,negative
1298,YC5VXOSiMNWaBGlZRApF_A,3.0,positive
1299,YCzOVCdwIZYNghVODpW9DA,4.142857142857143,positive
1300,YEhLPCRlQ5K3EwHTstZBTQ,4.0,negative
1301,YFdKl-_08qW8QlWGK8pmtg,5.0,positive
1302,YJZq5dgpi6Q9s3PZp2Kb2A,3.0,positive
1303,YMNXoQWp_dwrdolwPtXVeA,5.0,positive
1304,YMSM63ZnGDW2hbb6rvr8kA,2.466666666666667,positive
1305,YMdA_vq_5ef_Brh-F77Mbg,4.5,positive
1306,YMtkYR-ch_QxhUIriUE_ZQ,1.0,negative
1307,YPrETrwNzY0sbt0d0Kj6Hw,5.0,positive
1308,YQCr87Uzy7pLfEl_vMrX4g,4.75,positive
1309,YUseSEHT0AweZBDtskScPA,5.0,positive
1310,YX8C1i766QwGonpvG3AUUw,2.0,negative
1311,YYFFn2o6aoz7pxLAgJKeBw,3.0,negative
1312,YbL_-MmSeYj_dchAP8pfiw,4.0,positive
1313,YbS0pHDkgDNK6nZYJAclkg,1.8333333333333333,negative
1314,Ybrm7iWefWbRQWavc2U2AA,3.8333333333333335,negative
1315,Yc3XXRA4Maum60MD26xZ8w,5.0,negative
1316,YcAia_dC5rsPtkaGXv47lg,5.0,positive
1317,YcX5XgsYacg0TTd54Qs0pw,2.0,negative
1318,YhFsaGekMZlan2kMOsR-AA,3.8666666666666663,positive
1319,YjiAjdys_UYMvnaUmhHeoA,4.5,positive
1320,Yo3YRZ2UqpdEko-Y7kFdZQ,5.0,positive
1321,YoHtJZSbjECiSrISILVnjg,3.0,negative
1322,YoKTbcjs3WaaJ9zF28HsPA,3.25,positive
1323,Yr-B8L5u8Ndx7g07Iy6gAg,4.166666666666667,negative
1324,Yr5icGYCYV8eusuc6635WA,2.75,negative
1325,YrifJGcQIdL755lFNsGzCg,5.0,positive
1326,Yse0r7-Ux-GU8tMKfPcbjw,2.5,negative
1327,YtqW4JqN2ED19PuN7hKxFA,3.571428571428572,positive
1328,YutcErVDZUNlOnvCJ1mY_Q,2.6153846153846154,negative
1329,YvnntKy7hggxWxhsDX_cjQ,4.0,positive
1330,YwHrAi0D9zQduKWE5PpWag,5.0,negative
1331,YwsRmtubjZdAM2nvItK5sA,4.5,negative
1332,YxMUGVzzeVx9Ft50fFMZzA,4.0,negative
1333,YxmnCbGzkOBq-aMbNMtk_Q,4.4375,negative
1334,Z4ZOLa1IqxSqEBPO3k8g5w,3.6666666666666665,negative
1335,Z6HonVxKbqYD3nZRYhcqRA,4.25,positive
1336,Z8m-SBimdynnik_dDPpAdg,4.793103448275862,positive
1337,ZA9xyv8YZB5ZhOICjfKnLA,2.7222222222222223,negative
1338,ZAPVbf2TD-2p_QqY2dEmvQ,5.0,negative
1339,ZAa-R4VLr1G1InitTRSL1w,3.888888888888889,positive
1340,ZEZeL8M5xveGFac2e-LwNw,3.8,negative
1341,ZF1mvFRVB-K8YtBlKfRgZQ,3.4375,negative
1342,ZGvez6TiDTYPcBpedsSxrg,2.6666666666666665,negative
1343,ZIqeTQDb26J1dnPeHGRiLA,3.8615384615384616,positive
1344,ZIs5aai4LUVdAKxleWkZPA,4.0,positive
1345,ZJZIKFVvHma_BRAO1ewUKg,2.5,negative
1346,ZNgyfLOj-JVDpj92T-ExsA,3.8288288288288284,positive
1347,ZNlHypbOwdB0lM3kW2M-Qw,4.75,negative
1348,ZOpJLgBpOVqLnLwKKnhu1Q,4.5,positive
1349,ZQH3KPgeEfK3Ss0qW4PmiA,5.0,positive
1350,ZR2i4lzgFiHTv0XQJ0t79g,4.090909090909091,positive
1351,ZSRWjPCJsWwsKIX_rmHjCA,3.0,positive
1352,ZSUWhcLoo-aIPBDoMKw_vQ,3.86,positive
1353,ZVJmr7WODht8i2QCV0WEfQ,3.0,negative
1354,ZXQxq9Xa-bveIrpwp_ZOAw,3.125,negative
1355,ZZMN6y68ZTeMuQWLwon0xg,3.0,positive
1356,Z_KBq9RqMGIL4B7f6R4cDA,4.2,positive
1357,Z_p8HBbNRrxgGl3AcxbGtQ,1.0,negative
1358,ZeYu47ftamZ6m7aYCcwSMA,2.0,negative
1359,Zgq49-P9TcJvYA9ifBtwzQ,1.8333333333333333,negative
1360,ZiusSbHw7xRxTcWF1eoVWg,3.0,negative
1361,Zk5CeCixOqNC8XVmAfgGwQ,5.0,negative
1362,Zkx2yhDQe3ATFJU4LQAJ7A,1.0,negative
1363,Zlbo7Xps4G3xL5n4vRTCjA,4.25,positive
1364,Zmf8wjsKeHZ9ZR538mcl4Q,5.0,positive
1365,Zn-761btjt8tK9_VxxKkXw,1.0,negative
1366,Znh7M5TaQHk3vGDCIY2U9w,4.0,negative
1367,ZoyYOGZ1Ju1oslnqfLieiQ,5.0,positive
1368,Zpqlr7_4Lk9wq071XwB6-w,3.25,negative
1369,ZseUvvLxAp-FHUWhEXXKoA,2.0,negative
1370,Zte7uzT7p7i3Pjn9q0c49w,3.75,positive
1371,ZtwFEooLpf9wMv6saSIJrw,3.3571428571428568,positive
1372,Zur6xLX6fdm6gNbhDiIdHA,2.5,positive
1373,ZvCM7SCjc6sC3QlWdx73vQ,1.0,negative
1374,Zw3XTs_xho4PLxMshXLlKA,4.0,positive
1375,ZzO72SJETO6icjHS8BGeFw,2.833333333333333,negative
1376,_0exhqM9n6APbMlPsJbO9w,5.0,positive
1377,_2gK5Orf21juv3tvPKv55g,3.0,negative
1378,_4I4QUtHIibPAVeDercffQ,5.0,negative
1379,_6KLiszTrD8SSQ0WgA2gAw,1.0,positive
1380,_6UiHRnfybGJ5s2FwvlEiQ,4.5,positive
1381,_7FYY2YNNRHHYqPrpPDq9w,3.5,positive
1382,_97YYWsCVOI3DhqT_Npk_g,5.0,positive
1383,_GfEqO-L5oAiEWB5MRP-3g,4.041666666666667,negative
1384,_HIzlf_RYHDrtG0XL5buKQ,4.5,positive
1385,_HZmKplpCPqoFj-6190pKA,2.0,negative
1386,_IFYKbyisxTsDiuqKolI4A,3.5625,positive
1387,_NIzhWg714kYhuNuV3PqaQ,5.0,positive
1388,_Pc85b7RKS80_PAKBR6I9A,3.5,positive
1389,_QNRc-sJ6kFdIX8reJ95Kg,4.0,negative
1390,_Szglk2TO1rpP5lm9sPFvg,2.8260869565217392,negative
1391,_TAIpZRjy5VaCRTx2ouj8A,3.6,negative
1392,_U4pk94eMtqSgZ56-y96Vg,4.571428571428571,positive
1393,_UDTilLzn4BwIcn1qPWuDA,5.0,positive
1394,_UNBwSZHup0latangLSO8g,4.5,negative
1395,_UbTkXQ_ZL-ruBUS40iGew,5.0,positive
1396,_VfnsWYCP7lu9dG6cmeIKA,4.5,negative
1397,_WQa6LYUyQUGl3kU587L4w,5.0,positive
1398,_YMkvGjNNZYZPAq7bvm1eQ,2.0,negative
1399,_Yl-RcnwrTge-yQjqLJgUw,3.0,positive
1400,___C3oF79FmCvIW_WojtMA,4.875,positive
1401,_auUTic1us1jCQpfXHN7Gw,5.0,positive
1402,_bkwYDJYIE268fOQrt3oUw,1.0,negative
1403,_d74WBRz2Gl4WaQWSbfngw,1.0,negative
1404,_gjUvDoeGlFlTDIVJMxIJA,3.4,negative
1405,_iM_jy7ulOpRUTq-tl-FGg,4.0,positive
1406,_iw_cJsyuDPmbJgDC5iXCA,1.0,negative
1407,_k-_UTQWiCnPs0PEHHGQgQ,3.75,negative
1408,_l7qab9AmCodR1Hb9zfPAQ,1.0,negative
1409,_l_EWoVSNwd13aTRbZ9gmA,5.0,negative
1410,_lrx-BniXTGcnoZDCbPemA,5.0,positive
1411,_ltiwx4S6OVpDqcu0Fdzhw,5.0,positive
1412,_mg2FE1viaYC9tFmDkybxw,3.5,positive
1413,_mrkYDyPIKmO_w6RD5kWRQ,5.0,positive
1414,_o-xA7dliKBg7dt6bIXx1Q,4.193548387096774,positive
1415,_shvV92PLXMevwU1W2JWJg,4.0,positive
1416,_sozrbWfnru9sOhT5TkOMA,2.575757575757576,negative
1417,_u21GvAnwaqcZcR-d35LsA,2.0,negative
1418,_vc7iT7NBGHXOaaxCN-T9A,3.0,positive
1419,_xnNMq0u-YSJ1cYZpcEwDw,3.1666666666666665,negative
1420,_zGnog4aBsgh7v9K8ujNMw,3.6666666666666665,positive
1421,_zyBU67Y1RBaNM9TajJFJA,4.0,positive
1422,a-SLHlP85GDtegPls7w0cw,3.333333333333333,negative
1423,a14688UvnbT0GmKQywAXkA,3.0,positive
1424,a3K_NoX0L38XutHb5yXwOg,2.4166666666666665,negative
1425,a3cb7ly0Ny1Lsjf_SXUUgg,2.5,negative
1426,a9OSnBCgNX1djGHKQmfVQg,5.0,positive
1427,a9Sjmk4VI4uj1ULt7c7F2g,5.0,positive
1428,aBo8SSXxt41A13CBtkOaRw,3.3529411764705883,negative
1429,aBpuRoJjgRBuXE07UFIP8A,3.261904761904762,negative
1430,aCFgGok-JMpCisy8vt0jbw,2.4285714285714284,positive
1431,aE-9khAZEi2jPb4kYL-wWw,5.0,positive
1432,aM3iSm2bhucUx0ycms47cg,5.0,positive
1433,aOjTqv5ZnFyKuDAFGNiY2Q,2.333333333333333,positive
1434,aQb5jtEJ9m6YMdd007iioQ,2.5,negative
1435,aV4YbtWANes1F1Yme1lf9Q,5.0,positive
1436,aVuKky7ZmftCFKybytAy0A,1.8333333333333333,negative
1437,adviW7UIS1ZZmax8FGvpsg,5.0,positive
1438,akBYwak1sqNd1T8pzXKN4g,3.6666666666666665,positive
1439,akbyOKo0OmC49KafAtF-MQ,5.0,positive
1440,alezyaiUGAhdU9wsdK1jDw,4.5555555555555545,positive
1441,atMTO3_0g85_lfP0GHG4NQ,3.625,negative
1442,awo_PFTdgtjMcvEqjiVgxg,5.0,positive
1443,awqeit91FPEi2H7NSJWm5g,5.0,positive
1444,axUB9dT2CHAxouQa4qXlsw,5.0,negative
1445,ayF6gRYFlwGzd3Dw3VXljQ,4.0,positive
1446,b0E0B895Dtf_eNvP2eVfwA,4.0,positive
1447,b2tefgaXLW-s9fDUNikaMw,5.0,positive
1448,b36jd-_xwGUAx8O9As1kWA,5.0,positive
1449,b3dCkjjyLNY9ezEmUQMOYg,5.0,negative
1450,b6DDnuj6WeQozVEXngTEKA,3.3809523809523814,positive
1451,b8SgnVk6fnUGfBpy6k_WIQ,5.0,positive
1452,b9ydWirWbGZTF-X8tmw5lw,3.5,negative
1453,bBN05huH8LjSL3DTzXoQmQ,5.0,negative
1454,bD-3ghNsUJqwysCvOS0Vnw,5.0,positive
1455,bE7t9zBkxiRXYY6PYpx_HQ,1.0,positive
1456,bFxtGcL0W7ZNEj3NwTmM0A,3.9558823529411766,positive
1457,bGDIW9Lg0_0zHKaTxplHaw,3.7647058823529416,negative
1458,bIXeKhmlmmUBjVZiCEGdSQ,5.0,positive
1459,bLacdO70gh88-MNWLUM4Ag,2.333333333333333,negative
1460,bO0ePzK1UYzRny7KqPYDoQ,3.5454545454545454,positive
1461,bZ3h-WkeeVmL7RDaP6Ao3g,4.0,negative
1462,bbJOsnKN0nNkYmnDHOdAwQ,3.2777777777777777,positive
1463,belkExx9ktP516XiqPxCDg,3.25,positive
1464,bhLVK932K6WJiK5mcGbulQ,3.2307692307692313,positive
1465,bk6w0dlvC2mtMjZgrbImjg,4.0,positive
1466,bkOqEz1_bAa4tkMzkeeUvg,5.0,positive
1467,bl6JIFaGaOhA18xbpzN7Kg,5.0,positive
1468,brPpCZvp7KUC4cZC73xJ2Q,4.0,negative
1469,bs1cYRcmLsV5nU7XtC6keQ,4.5,negative
1470,bsAy7BtqfbgWebW22MqkQQ,1.0,negative
1471,bsPF0_naLxyaa1kj2UGdDQ,4.0,positive
1472,bu7sTra6cSMn9_6pa-X68Q,2.333333333333333,positive
1473,bukMw3pNlIya4tc6PU0Dog,5.0,positive
1474,bx-Zufk6AsahWdG8xLRcXg,3.7142857142857135,negative
1475,byvSkrlsHWe1clySpYbY-g,5.0,positive
1476,bz1OoRQPz4FzXlmTylFwEQ,2.875,negative
1477,c-tZvcQWAorb0RQtpe0IRg,3.6666666666666665,positive
1478,c-uuS1g1e4gATlIP9SdZNQ,4.0,negative
1479,c0Don3hqK-9s0HNLGFNNGw,2.8181818181818183,positive
1480,c44HGDg-cPPKtHqW-Pbv9Q,3.0,positive
1481,c6jnyJ04E8sGxIxQPa6EZw,4.0,positive
1482,cBEmclcgjQIeLyTiyCfoiA,2.333333333333333,negative
1483,cBb2ZfDGc0A1d1zYVd-xMw,5.0,positive
1484,cD-NP2TFs0ucdq2tKivDfw,3.388888888888889,positive
1485,cEl3bMqMz-2Fg3sTCZgQ4A,4.666666666666667,positive
1486,cF_85s9ETqdLcZPgHBHJZA,4.0,positive
1487,cFuSOl_oo3Y73dCA_tfAzw,4.222222222222221,positive
1488,cIiJPGkanRdrqYkHOrFVcg,4.0,positive
1489,cKBsDV2zyOpmgjDANJl3fw,4.0,positive
1490,cKZNbMvoqJaUe7n6lf6i7w,3.888888888888889,positive
1491,cLMl-3ZtwqOWXqjhQyO2zA,4.5,positive
1492,cLeooB50VE0KcE66_B4seA,3.0,positive
1493,cLszNT--aCGja_637vJnLw,3.571428571428572,negative
1494,cP9Qrl3dy1HpWMcI5dJNUg,5.0,positive
1495,cTwZNYA5NxB_tk6aHQV3ZQ,2.7142857142857144,negative
1496,cW7X-3ZGv0nTwIgJ82R3dA,3.739130434782609,positive
1497,cWciRY7j3NRiMh_Grm-ijg,5.0,positive
1498,cXJAHkNkp7AKLh3_witR1A,4.5,negative
1499,cXKeY0NugFvCSHRWJcOq9w,2.583333333333333,negative
1500,cXLgRVK7Dc0mG3c5vV6qjQ,5.0,positive
1501,c_WNnSkn1mswpwXUQPzX0g,3.9,positive
1502,caO9VcHy1stJO0w1H75HdA,4.0,positive
1503,cd-Li67DeL4_VrsMWEgxQg,4.5,positive
1504,cfHL5xepz4T2WAAwXzE4Mw,2.5,negative
1505,cgxceVwdHgncwUMqlsJJmg,4.416666666666667,positive
1506,ch5YfTYTz6f5iBqQUanByg,3.0769230769230766,positive
1507,chVVHChW-B2fs5t9JdXffw,4.428571428571429,positive
1508,ciqSF1mqcdcQ1hE3mrW3vQ,1.0,negative
1509,cix0vXp3GH2rCya62TVkEw,3.888888888888889,positive
1510,cjoSN5Ppn-kcVqIbv7qy5g,4.0,negative
1511,cmBSH_mNlh0Pw6_eNHCjLQ,3.9090909090909087,positive
1512,cmXrUM43Uh7XLVaW6hvLXA,5.0,positive
1513,cmcJOhBUAVl-9qgNP8IL0Q,4.0,negative
1514,cn5Ulj595eWRUbQ_y00qeQ,3.5454545454545454,positive
1515,crYjyfUc9qYRomhzdVSlPg,5.0,positive
1516,cs9UEHP8qa3U7ZyU7Mjr6A,5.0,negative
1517,csZl3lt8ft1llpK5RZUFSw,3.4285714285714284,negative
1518,cv18DTLCA7ek-jS3O2s6cQ,5.0,positive
1519,cxAkuwv7p4gm4Coixw7h9A,3.772727272727273,positive
1520,cxMvBU1TX8ZzhAZN3L6Pqw,3.294117647058824,negative
1521,d-fDbmNXWAS4MIL9LSY2Lw,4.037037037037037,positive
1522,d3p3whUeb2Mjtpfx5RK5iA,4.0,positive
1523,d3vB9xT89ZVfSS6_n-8BWA,3.3,positive
1524,d5lRa4elFl4jzas3zdZDkw,5.0,positive
1525,d7N5dOPEw7O-JwOEi3rFRQ,5.0,negative
1526,d802VZSvNzCyBp46Xp2SRg,3.4,positive
1527,dH8TeNMGfrcG1rXINki_XA,3.0,negative
1528,dJXJjmfFabeFd8yh1W92hw,4.25,negative
1529,dJ_GrmA4IO3Jy1mxelyr0A,3.0,negative
1530,dKrooQMq0gwDtrvAzfDlog,3.8571428571428568,positive
1531,dMEr_XitO-5S_ezNC6EYZQ,4.1063829787234045,positive
1532,dNMlgVvlmUA8e4r5qhm5aA,4.142857142857143,positive
1533,dOLy4RW_g9KL6FpgBDswyA,2.5,negative
1534,dVCY7bSTZPIH8rhXEKB5nQ,1.0,negative
1535,dVU0iKDOoH4QVkcCE7hdww,2.6730769230769234,negative
1536,dW0YpE_Wc2q_FeNgRBuM7A,5.0,positive
1537,dWtW2pbB3o97PpdoDEZ1rw,1.0,negative
1538,dYAWMqUQH1B1E3NtE3jV1g,5.0,positive
1539,dZl-s2g3oYdaegpxfvOOBg,3.0,positive
1540,d_8fXdA3E0IW44NYqt6haw,3.5675675675675675,positive
1541,dahcSJ39NWDLBOCBTJMcLw,4.5,negative
1542,deEftm_caqxP5MtfR2i-4Q,1.5,negative
1543,dghrDvJB7_b5ZDWQi415yw,4.0,positive
1544,diARf6WixT2nsqpxr-io7Q,3.0,negative
1545,djloNcOAF7ZXmbVBTmz7vg,4.0,positive
1546,dlQAs-cwYcpLZtuDOn-j0Q,3.1428571428571432,positive
1547,dnOGnWXvfN-dCbS_5WhEiA,4.785714285714286,positive
1548,dnd2QLnFsA6aS-nS7bOvwA,1.0,negative
1549,doMpF2X9a2F8WoQH78ZL4w,4.090909090909091,positive
1550,dp_qFMNqisw8_uEsxRpYtA,5.0,positive
1551,dpzi0gv6hWh6S_KOdtQDzQ,3.352601156069364,positive
1552,drG13GfrP3e3SWOPfTJLaQ,5.0,positive
1553,du3EdhFJNWGTeJ5FhuNliA,5.0,negative
1554,dxisom1d-Ff5lhOQflqscw,2.75,negative
1555,dy8tzkfSnDUJhaAHze7ROQ,2.333333333333333,negative
1556,dz5GgFr67q820IhPni1L-g,5.0,positive
1557,dzKS7PuLn36CeMdXVhFJHw,2.0,negative
1558,e07Nwa9Sin7KsY-VrasnCA,3.2,positive
1559,e1xl_OLeepFc5dHm8Ec9oA,2.6666666666666665,negative
1560,e2oP1oS2sP5HyGWZ4NIdRQ,5.0,positive
1561,e8_HFaxbhLlgiVPU-Z7ZIA,5.0,negative
1562,e9D6_qx9ofAVOF-4BoPdEg,3.0,negative
1563,e9xtSYxFsG-iZRqOEFgjTw,3.8,positive
1564,eAMCiv9VjgFvcDmREaQm-g,3.2,positive
1565,eDL4WayYEWh8GMNfYBGZEA,2.9090909090909087,positive
1566,eF2MDkrP7zc2EwCvcLnzvw,4.0,positive
1567,eIWuUdgpFnvqBATlYL4Y5w,4.5,negative
1568,eLiGKL-jjQ_iy4n_in7IFA,3.571428571428572,positive
1569,eMx_3_p1cweIUUr8OC5gRw,2.5,negative
1570,eORdeYwylk75Ub06OzQTXQ,4.0,negative
1571,eOoIcNS3u8W22asH7aDWSw,5.0,positive
1572,ePybir8tyXhcs_2hNHfndw,3.75,positive
1573,eQWcmn_gNAl4sy4VxhqKwA,3.727272727272727,positive
1574,eTW0w_15rtQ2tzXwDHddIQ,1.0,negative
1575,eTjl8rHLGWWhc65cFjcDLA,4.0,positive
1576,eXsDN3eADwJRRiApiFLOFg,4.0,negative
1577,eZ-RWtzYyMoLEpXBAEgCGQ,4.176470588235294,negative
1578,eZx4x6wWphM9hZalm2L1lA,3.625,positive
1579,eah6d-FbKwj5JERwoJWejg,2.6666666666666665,negative
1580,ec_GD1sUuqA4teHBic7vEA,4.666666666666667,negative
1581,edz8iuhXz4gedTT_Y7FYVw,1.0,negative
1582,ee0Os-bxXPuYk6y1qOz23w,5.0,negative
1583,eeMlaaZELyAtK9uh1_Pc9A,1.5,negative
1584,egeDp4KcOE75oF1FQGnL2A,3.4545454545454546,negative
1585,ehPIpB_hdyUboTLKsdx0Zw,3.0,negative
1586,ehopCz9TsdgXtm9AlXqmsw,1.3333333333333333,negative
1587,ei0OdCx1xjdPZ5umX1IFzQ,3.0,negative
1588,eimYgY0_Us-36ioIFLWA4Q,4.4,positive
1589,ejwxKCQqJguhCKXy1zvspg,4.0,negative
1590,ekVcqmHy6uKgjxyUiZ8KZA,5.0,positive
1591,emQGERz4XmNXQIRvtstHTw,3.0,negative
1592,emywLyn-d4TpeZ32U36KQg,3.25,negative
1593,enth-cdxROZiEAnt-LUcSQ,3.6666666666666665,positive
1594,eoZLIn59nT7Fo1pxT0l1kQ,4.0,negative
1595,eoskzWbS9jeQKWwyIhxSig,3.6666666666666665,negative
1596,eouoOadI4bWZqBRxWhok-w,4.422680412371133,positive
1597,epqL0djIWJoPznOWyVRqZQ,1.0,negative
1598,erlDeULfNPkKSS8OOhvk3Q,3.9117647058823533,negative
1599,euGwDfih4Sw6oSzOxXhcvw,3.4,positive
1600,f1Nhy4PU3Ew1m20DshO3Zw,3.294117647058824,negative
1601,f9PRL60n5G6Lx9RHDuHLYQ,5.0,negative
1602,f9xJtPVQInb0f5pX8OnMVw,4.6,positive
1603,fA1CgHt7ysvtEIkNfytjWQ,4.333333333333333,negative
1604,fBtCaQfkxzNdYu7PVcjHCg,3.333333333333333,negative
1605,fCh6ivwLYfSlN1m-c6uYuQ,4.0,positive
1606,fDN-mP2lh9gn5UmSrykkmQ,1.0,negative
1607,fDNKPpL5Ey6Ff7KxE3OyyQ,3.25,negative
1608,fFe5r3eC8511L3XEzgsBDg,4.0,negative
1609,fH-RY89e6l5-QqHI_w1Uew,4.5,positive
1610,fH1aZBm1RnAF3_2eR9oY_g,1.0,negative
1611,fH7EwQ9j_Ab1NJNYMoHA3w,3.9696969696969697,positive
1612,fI54A9YMXypKjr7oIqRXng,3.0,negative
1613,fJG31-YFk6ua1KPmVeYeug,3.5,negative
1614,fOLTAyBye9a9k6ejaSMniQ,4.0,positive
1615,fPswqINLifIqxckfERWggQ,5.0,positive
1616,fS47xXUYAK83elebi2ZTuQ,2.6,negative
1617,fVkpLWJncAxuWauMM31ikQ,2.0,negative
1618,fWLG1QNLhrx1spU2Rqwj4Q,2.125,negative
1619,fWYhEzAO5h2t1RZmJl5FZg,1.0,negative
1620,fXttOSv3PVVVwLRgvaxfKQ,3.1666666666666665,negative
1621,fYZIWZRfXZxAasnvsihw4A,2.083333333333333,negative
1622,fZ5QvT_Q_HrMt9QlIYvcEQ,3.0,negative
1623,fZMMj2dXMFCLq47SqDGbwQ,4.0,negative
1624,fa3censwK4_6394xXSiAtA,5.0,negative
1625,feGi8DXhA-zghEdwjdGCNw,2.0,negative
1626,ffIX86tD0fghS-ZxsdqsmQ,4.333333333333333,negative
1627,fhEM0SvOhGKthlSDBQIa9Q,3.0,negative
1628,fjHe3M1WDb-Jrbhoiomp-w,5.0,positive
1629,fjYphrU4JX6nKWVekvo1YA,4.25,negative
1630,fmOBwqjIU7Zgyef7TIEbcw,1.0,positive
1631,fncZ7JmEc1Ke7XnfwAZZxg,4.0,negative
1632,frS8eDV3w7dmi4zMzUr7Ig,3.04,positive
1633,fs9KhIYsNdONQv0zF6DjBg,3.3,positive
1634,fvNbmzq8uDCo9mx3PM1FWg,3.333333333333333,negative
1635,fwQMWkPAvKQHI_xAf1SB5A,5.0,positive
1636,fxCNtftuU_G_WJ_snMKu9Q,1.0,negative
1637,fxq1eFWnFA0gFIyWgg6vDg,3.8,positive
1638,fzmRBfcH10IVQQAU28pzig,3.75,negative
1639,g-TMs3MChYsIcnbRe3SKPg,1.75,negative
1640,g2CYIkk39sm7tqO1peyCJQ,3.1304347826086962,positive
1641,g4qjH4atzXd1PCAlMpVb4g,4.0,positive
1642,g5815uiIqJkqYxtySQOlJQ,3.6666666666666665,positive
1643,g5FEgT5Q9jP45Zm9F5ojtA,5.0,positive
1644,g6BCAoIPt9SPjS6s44_9RQ,3.8,positive
1645,g9JkdQgJ9WIV9MgTspDE3A,5.0,negative
1646,g9ukN62XqdV-_ngWutQfiQ,3.0,negative
1647,gAtDumb5pOEhC7RBw83TlQ,4.0,positive
1648,gBa-ftLunkfagcCVt783IQ,3.0,positive
1649,gCjCVmRR3urBzTbEvX3oEg,4.0,negative
1650,gE50zzME9WqNN0FzqhdemQ,3.7777777777777777,negative
1651,gH79U-jPNNmDW2D4n6SWUg,4.0,negative
1652,gI7H-XXbYpMQMFWhOdWTyg,2.5,negative
1653,gIAxLLu1nVdMwFboGXKBiw,2.9090909090909087,negative
1654,gIWHSle9VffD3mx5Pg-eiQ,4.914285714285715,positive
1655,gKqYOhMYmMQGssFYPKmlCw,4.0,positive
1656,gLGaIe3tmbtI1cKRsF_pwg,3.75,positive
1657,gO2toRjR8dylHrSvzZWUjg,4.5,negative
1658,gO5hsj5kqgstbc7J7_kjnw,4.4,positive
1659,gOYvameEHcCX40i1s6ReQA,2.0,negative
1660,gPxBnJC3OgSTunDPR6qfGw,2.333333333333333,positive
1661,gQ_Wczec7YGE8fvUC4tpcA,2.8571428571428568,negative
1662,gSixifGJO51MHlMLlv0ITQ,3.782608695652174,positive
1663,gSm2jn1odOiJVHeD1baM4A,3.2222222222222223,negative
1664,gXjIb5T1MbZuUd-5zOwFLg,4.333333333333333,positive
1665,gYFdMvFMpaYM7IcajwmltA,1.0,negative
1666,gYOCkyBcZJ4OYBC896jHlw,3.1666666666666665,negative
1667,g_zHxALvq-FNLNeLIWXn3w,1.0,negative
1668,gdawkY2XVthK3Kgk_FYe_A,3.0,negative
1669,gg_XgMB6qyarXXYhCK3OiQ,3.75,negative
1670,ggpvV3_tYuzgHZ04x0Wfpw,4.666666666666667,positive
1671,ggyXy8tnmWHFh8Wn1feKBw,3.761904761904762,positive
1672,gh2AEFaPxI1-sdMMZEG_Ag,3.3076923076923075,negative
1673,gi-jQqZuWEUEW-X6YaS-jA,3.1666666666666665,positive
1674,gjc6R0k-C0g2ZOWYqkynXg,2.5,positive
1675,gji_zsAKDCvaFxgJkFaEVg,4.75,negative
1676,glDUvFwHVtgsY3hR7CByEA,3.6666666666666665,positive
1677,gmHuSSKzC9Vo7hsLbWLbbA,5.0,positive
1678,gvsIEeE-sxFqrylDIjTnIQ,1.0,positive
1679,gy1ZKt1H3XNwBYZOcj9GdQ,5.0,negative
1680,gzB1SeXTLG8kTTjgyNeuQw,3.5,negative
1681,gznWx_7kzY-_wKFRojtFQw,4.333333333333333,positive
1682,h--YSRf4RrZOD-5BifQPLQ,3.6,negative
1683,h13_59yIAoB1gBy75GWVTg,3.0,negative
1684,h1e8EsrD1sW2gHWTgCb_Pg,4.75,positive
1685,h2qYzs3xCgvE5cdXaTD8QA,3.0,negative
1686,h9b8WCFOF0Y-ONQuzCWYIA,3.333333333333333,negative
1687,hBuQmZMcVFxLoSmBpy0lYw,4.045454545454546,positive
1688,hFJQ9vAg1urt-9iYkJUOCA,3.8,positive
1689,hG-m5ekPXW_zhFAalZk-uw,3.0,negative
1690,hJD9hQWvBW3t8Zbv7E44AA,4.0,positive
