County_name,State_name,Pop_5_17,Pop_18_24,Pop_25_44,Pop_45_64,Pop_65,state,county,tract,block group
Cook County,Illinois,307,109,509,340,110,17,031,818300,1
Cook County,Illinois,282,256,409,408,352,17,031,818300,2
Cook County,Illinois,368,136,555,521,268,17,031,818300,3
Cook County,Illinois,158,151,215,270,212,17,031,818300,4
Cook County,Illinois,103,67,320,187,118,17,031,818401,1
Cook County,Illinois,72,42,59,311,137,17,031,818401,2
Cook County,Illinois,94,118,243,319,102,17,031,818401,3
Cook County,Illinois,167,98,267,250,184,17,031,818401,4
Cook County,Illinois,93,39,252,314,208,17,031,818402,1
Cook County,Illinois,66,20,184,238,225,17,031,818402,2
Cook County,Illinois,185,49,498,270,220,17,031,818402,3
Cook County,Illinois,154,138,175,426,419,17,031,818500,1
Cook County,Illinois,206,43,319,434,417,17,031,818500,2
Cook County,Illinois,75,49,178,644,649,17,031,818500,3
Cook County,Illinois,193,24,202,263,241,17,031,818500,4
Cook County,Illinois,271,165,493,369,236,17,031,818600,1
Cook County,Illinois,294,246,489,681,232,17,031,818600,2
Cook County,Illinois,291,89,296,361,172,17,031,818600,3
Cook County,Illinois,160,146,213,272,79,17,031,818700,1
Cook County,Illinois,144,28,162,358,110,17,031,818700,2
Cook County,Illinois,194,29,258,355,160,17,031,818700,3
Cook County,Illinois,117,69,341,236,45,17,031,818700,4
Cook County,Illinois,152,171,269,190,121,17,031,818800,1
Cook County,Illinois,105,12,218,264,40,17,031,818800,2
Cook County,Illinois,176,52,294,219,50,17,031,818800,3
Cook County,Illinois,146,34,245,267,153,17,031,818800,4
Cook County,Illinois,212,111,314,289,168,17,031,818800,5
Cook County,Illinois,137,120,142,347,211,17,031,818800,6
Cook County,Illinois,253,156,375,435,172,17,031,818900,1
Cook County,Illinois,232,75,540,414,461,17,031,818900,2
Cook County,Illinois,275,81,370,245,149,17,031,818900,3
Cook County,Illinois,157,43,198,246,92,17,031,819000,1
Cook County,Illinois,372,68,407,321,135,17,031,819000,2
Cook County,Illinois,399,79,210,473,72,17,031,819000,3
Cook County,Illinois,141,26,165,244,443,17,031,819000,4
Cook County,Illinois,216,117,427,386,168,17,031,819100,1
Cook County,Illinois,156,94,362,226,126,17,031,819100,2
Cook County,Illinois,119,160,304,206,103,17,031,819100,3
Cook County,Illinois,149,90,176,349,330,17,031,819100,4
Cook County,Illinois,45,84,139,302,104,17,031,819200,1
Cook County,Illinois,181,180,488,416,217,17,031,819200,2
Cook County,Illinois,460,442,581,471,201,17,031,819200,3
Cook County,Illinois,470,79,480,303,205,17,031,819200,4
Cook County,Illinois,135,107,368,283,43,17,031,819300,1
Cook County,Illinois,114,101,267,364,171,17,031,819300,2
Cook County,Illinois,136,74,189,196,36,17,031,819300,3
Cook County,Illinois,190,118,427,251,98,17,031,819400,1
Cook County,Illinois,199,83,470,307,196,17,031,819400,2
Cook County,Illinois,146,25,226,180,141,17,031,819400,3
Cook County,Illinois,244,108,362,336,24,17,031,819400,4
Cook County,Illinois,163,101,142,373,105,17,031,819400,5
Cook County,Illinois,94,0,171,175,159,17,031,819500,1
Cook County,Illinois,74,25,155,155,48,17,031,819500,2
Cook County,Illinois,182,39,313,251,129,17,031,819500,3
Cook County,Illinois,210,26,327,303,119,17,031,819500,4
Cook County,Illinois,182,7,114,267,69,17,031,819600,1
Cook County,Illinois,278,66,196,385,23,17,031,819600,2
Cook County,Illinois,305,59,317,240,178,17,031,819600,3
Cook County,Illinois,263,58,184,363,98,17,031,819600,4
Cook County,Illinois,412,46,244,371,70,17,031,819700,1
Cook County,Illinois,555,151,441,695,332,17,031,819700,2
Cook County,Illinois,299,67,273,391,191,17,031,819700,3
Cook County,Illinois,263,65,133,334,97,17,031,819700,4
Cook County,Illinois,269,71,201,300,81,17,031,819801,1
Cook County,Illinois,205,40,153,338,107,17,031,819801,2
Cook County,Illinois,609,70,296,427,171,17,031,819801,3
Cook County,Illinois,149,30,95,295,39,17,031,819801,4
Cook County,Illinois,333,77,242,408,134,17,031,819801,5
Cook County,Illinois,351,32,241,497,260,17,031,819802,1
Cook County,Illinois,261,120,206,430,189,17,031,819802,2
Cook County,Illinois,212,37,200,324,186,17,031,819900,1
Cook County,Illinois,263,101,207,349,202,17,031,819900,2
Cook County,Illinois,371,89,159,301,132,17,031,819900,3
Cook County,Illinois,234,56,260,243,100,17,031,820000,1
Cook County,Illinois,296,46,110,364,124,17,031,820000,2
Cook County,Illinois,52,55,97,333,187,17,031,820101,1
Cook County,Illinois,222,42,221,264,292,17,031,820101,2
Cook County,Illinois,260,65,108,253,274,17,031,820101,3
Cook County,Illinois,77,34,79,185,228,17,031,820101,4
Cook County,Illinois,256,0,35,496,159,17,031,820101,5
Cook County,Illinois,196,65,311,511,537,17,031,820101,6
Cook County,Illinois,175,0,149,459,355,17,031,820101,7
Cook County,Illinois,320,0,191,221,93,17,031,820103,1
Cook County,Illinois,85,124,249,163,91,17,031,820103,2
Cook County,Illinois,203,227,438,238,225,17,031,820103,3
Cook County,Illinois,93,59,104,340,305,17,031,820103,4
Cook County,Illinois,112,99,254,326,185,17,031,820104,1
Cook County,Illinois,165,77,222,307,199,17,031,820104,2
Cook County,Illinois,172,56,232,225,190,17,031,820104,3
Cook County,Illinois,99,118,240,375,127,17,031,820104,4
Cook County,Illinois,153,71,332,675,406,17,031,820201,1
Cook County,Illinois,123,54,411,830,412,17,031,820201,2
Cook County,Illinois,297,86,166,340,216,17,031,820201,3
Cook County,Illinois,676,255,842,879,345,17,031,820201,4
Cook County,Illinois,395,210,624,530,204,17,031,820202,1
Cook County,Illinois,174,67,317,172,219,17,031,820202,2
Cook County,Illinois,114,0,209,197,135,17,031,820202,3
Cook County,Illinois,382,206,686,320,84,17,031,820300,1
Cook County,Illinois,232,40,400,246,76,17,031,820300,2
Cook County,Illinois,204,183,274,263,69,17,031,820300,3
Cook County,Illinois,193,233,296,300,132,17,031,820300,4
Cook County,Illinois,294,219,467,212,74,17,031,820400,1
Cook County,Illinois,527,214,522,353,171,17,031,820400,2
Cook County,Illinois,360,315,854,570,270,17,031,820400,3
Cook County,Illinois,107,51,207,163,96,17,031,820501,1
Cook County,Illinois,156,113,250,394,76,17,031,820501,2
Cook County,Illinois,296,88,275,257,177,17,031,820501,3
Cook County,Illinois,283,95,506,392,123,17,031,820501,4
Cook County,Illinois,263,201,589,447,164,17,031,820501,5
Cook County,Illinois,148,310,343,661,204,17,031,820502,1
Cook County,Illinois,77,125,236,279,123,17,031,820502,2
Cook County,Illinois,159,101,254,274,440,17,031,820502,3
Cook County,Illinois,144,93,217,416,266,17,031,820502,4
Cook County,Illinois,140,61,158,297,100,17,031,820603,1
Cook County,Illinois,490,84,662,572,194,17,031,820603,2
Cook County,Illinois,316,212,549,609,147,17,031,820603,3
Cook County,Illinois,692,210,872,609,211,17,031,820604,1
Cook County,Illinois,139,100,386,210,118,17,031,820604,2
Cook County,Illinois,284,95,436,238,57,17,031,820605,1
Cook County,Illinois,240,130,553,366,145,17,031,820605,2
Cook County,Illinois,470,160,666,121,75,17,031,820605,3
Cook County,Illinois,65,79,234,563,186,17,031,820606,1
Cook County,Illinois,361,97,889,524,456,17,031,820606,2
Cook County,Illinois,440,126,359,629,244,17,031,820700,1
Cook County,Illinois,234,100,382,186,125,17,031,820700,2
Cook County,Illinois,282,205,625,345,178,17,031,820700,3
Cook County,Illinois,322,57,550,524,402,17,031,820700,4
Cook County,Illinois,391,155,673,448,167,17,031,820800,1
Cook County,Illinois,227,240,294,345,121,17,031,820800,2
Cook County,Illinois,92,62,154,219,178,17,031,820800,3
Cook County,Illinois,290,221,633,423,430,17,031,820901,1
Cook County,Illinois,167,158,399,318,141,17,031,820901,2
Cook County,Illinois,308,180,355,175,142,17,031,820901,3
Cook County,Illinois,265,153,342,218,122,17,031,820901,4
Cook County,Illinois,205,49,171,284,115,17,031,820902,1
Cook County,Illinois,343,119,392,260,151,17,031,820902,2
Cook County,Illinois,456,101,433,264,83,17,031,820902,3
Cook County,Illinois,124,133,250,400,197,17,031,820902,4
Cook County,Illinois,200,125,263,554,228,17,031,821001,1
Cook County,Illinois,347,202,388,225,103,17,031,821001,2
Cook County,Illinois,301,75,311,410,66,17,031,821001,3
Cook County,Illinois,143,136,269,289,184,17,031,821001,4
Cook County,Illinois,161,76,156,206,233,17,031,821002,1
Cook County,Illinois,248,73,231,289,173,17,031,821002,2
Cook County,Illinois,58,80,98,240,146,17,031,821002,3
Cook County,Illinois,365,208,323,383,118,17,031,821002,4
Cook County,Illinois,221,183,315,398,203,17,031,821002,5
Cook County,Illinois,227,173,281,349,138,17,031,821101,1
Cook County,Illinois,82,90,159,329,67,17,031,821101,2
Cook County,Illinois,171,68,300,323,216,17,031,821101,3
Cook County,Illinois,374,124,540,389,83,17,031,821101,4
Cook County,Illinois,358,199,252,373,115,17,031,821102,1
Cook County,Illinois,217,132,363,417,153,17,031,821102,2
Cook County,Illinois,205,156,273,289,74,17,031,821102,3
Cook County,Illinois,19,51,130,102,107,17,031,821102,4
Cook County,Illinois,57,37,265,162,232,17,031,821200,1
Cook County,Illinois,213,78,318,341,169,17,031,821200,2
Cook County,Illinois,699,221,605,491,149,17,031,821200,3
Cook County,Illinois,182,149,315,472,36,17,031,821200,4
Cook County,Illinois,235,188,278,162,94,17,031,821300,1
Cook County,Illinois,409,138,705,499,315,17,031,821300,2
Cook County,Illinois,150,43,212,136,44,17,031,821300,3
Cook County,Illinois,316,234,365,567,174,17,031,821300,4
Cook County,Illinois,59,209,179,291,114,17,031,821401,1
Cook County,Illinois,214,21,55,203,64,17,031,821401,2
Cook County,Illinois,162,102,245,218,82,17,031,821401,3
Cook County,Illinois,282,93,503,259,152,17,031,821401,4
Cook County,Illinois,204,247,274,467,201,17,031,821402,1
Cook County,Illinois,293,160,586,300,171,17,031,821402,2
Cook County,Illinois,139,84,220,194,81,17,031,821402,3
Cook County,Illinois,774,249,581,378,129,17,031,821500,1
Cook County,Illinois,230,172,352,268,0,17,031,821600,1
Cook County,Illinois,159,116,302,276,73,17,031,821600,2
Cook County,Illinois,111,24,94,263,177,17,031,821600,3
Cook County,Illinois,208,109,267,378,124,17,031,821600,4
Cook County,Illinois,87,11,56,137,95,17,031,821600,5
Cook County,Illinois,45,62,58,250,60,17,031,821700,1
Cook County,Illinois,197,68,386,390,335,17,031,821700,2
Cook County,Illinois,271,107,198,320,167,17,031,821700,3
Cook County,Illinois,260,43,264,260,70,17,031,821700,4
Cook County,Illinois,149,217,56,220,142,17,031,821700,5
Cook County,Illinois,227,74,263,217,97,17,031,821800,1
Cook County,Illinois,233,47,170,187,145,17,031,821800,2
Cook County,Illinois,184,74,88,215,26,17,031,821800,3
Cook County,Illinois,240,64,273,291,121,17,031,821800,4
Cook County,Illinois,169,97,281,339,101,17,031,821800,5
Cook County,Illinois,61,133,177,364,161,17,031,821800,6
Cook County,Illinois,203,179,267,255,129,17,031,821900,1
Cook County,Illinois,287,43,233,273,89,17,031,821900,2
Cook County,Illinois,139,105,363,358,215,17,031,821900,3
Cook County,Illinois,105,63,98,263,253,17,031,821900,4
Cook County,Illinois,165,88,232,312,101,17,031,821900,5
Cook County,Illinois,200,39,305,165,85,17,031,822000,1
Cook County,Illinois,84,40,143,145,89,17,031,822000,2
Cook County,Illinois,150,34,232,349,306,17,031,822000,3
Cook County,Illinois,126,114,293,249,79,17,031,822000,4
Cook County,Illinois,68,68,237,283,82,17,031,822000,5
Cook County,Illinois,224,222,329,311,140,17,031,822101,1
Cook County,Illinois,280,174,348,444,156,17,031,822101,2
Cook County,Illinois,71,91,229,255,67,17,031,822101,3
Cook County,Illinois,142,92,137,274,117,17,031,822101,4
Cook County,Illinois,161,89,78,473,495,17,031,822102,1
Cook County,Illinois,191,103,488,355,206,17,031,822102,2
Cook County,Illinois,164,68,487,206,201,17,031,822102,3
Cook County,Illinois,39,20,62,228,79,17,031,822102,4
Cook County,Illinois,662,187,627,519,331,17,031,822200,1
Cook County,Illinois,140,69,215,278,99,17,031,822200,2
Cook County,Illinois,131,24,176,271,185,17,031,822200,3
Cook County,Illinois,132,112,168,263,151,17,031,822301,1
Cook County,Illinois,81,78,158,197,170,17,031,822301,2
Cook County,Illinois,135,100,179,275,73,17,031,822301,3
Cook County,Illinois,407,92,388,261,190,17,031,822301,4
Cook County,Illinois,90,104,221,305,437,17,031,822302,1
Cook County,Illinois,167,62,193,217,261,17,031,822302,2
Cook County,Illinois,335,83,364,202,58,17,031,822302,3
Cook County,Illinois,219,61,189,370,94,17,031,822302,4
Cook County,Illinois,203,144,363,444,218,17,031,822400,1
Cook County,Illinois,446,79,678,377,267,17,031,822400,2
Cook County,Illinois,226,201,766,465,148,17,031,822400,3
Cook County,Illinois,55,93,162,256,45,17,031,822400,4
Cook County,Illinois,126,170,216,247,120,17,031,822500,1
Cook County,Illinois,77,139,152,358,185,17,031,822500,2
Cook County,Illinois,170,129,211,451,269,17,031,822500,3
Cook County,Illinois,257,56,396,419,182,17,031,822500,4
Cook County,Illinois,325,161,349,525,320,17,031,822601,1
Cook County,Illinois,170,92,558,552,375,17,031,822601,2
Cook County,Illinois,203,35,167,220,190,17,031,822601,3
Cook County,Illinois,365,91,385,291,407,17,031,822602,1
Cook County,Illinois,430,181,411,1042,561,17,031,822602,2
Cook County,Illinois,269,142,820,700,423,17,031,822602,3
Cook County,Illinois,57,59,304,467,454,17,031,822701,1
Cook County,Illinois,185,82,243,389,156,17,031,822701,2
Cook County,Illinois,109,28,111,210,176,17,031,822701,3
Cook County,Illinois,150,170,335,105,113,17,031,822701,4
Cook County,Illinois,270,199,299,638,422,17,031,822702,1
Cook County,Illinois,85,112,199,171,182,17,031,822702,2
Cook County,Illinois,107,32,191,216,102,17,031,822702,3
Cook County,Illinois,263,147,751,524,338,17,031,822801,1
Cook County,Illinois,250,175,387,481,219,17,031,822801,2
Cook County,Illinois,227,139,425,373,416,17,031,822802,1
Cook County,Illinois,163,38,189,155,160,17,031,822802,2
Cook County,Illinois,200,91,271,371,109,17,031,822802,3
Cook County,Illinois,460,207,454,530,220,17,031,822900,1
Cook County,Illinois,90,121,465,546,469,17,031,823001,1
Cook County,Illinois,264,133,342,208,70,17,031,823001,2
Cook County,Illinois,161,36,373,291,95,17,031,823001,3
Cook County,Illinois,211,145,224,343,82,17,031,823001,4
Cook County,Illinois,84,191,414,270,187,17,031,823001,5
Cook County,Illinois,151,49,420,337,167,17,031,823002,1
Cook County,Illinois,234,101,321,380,145,17,031,823002,2
Cook County,Illinois,189,264,1034,296,53,17,031,823002,3
Cook County,Illinois,390,39,408,429,289,17,031,823002,4
Cook County,Illinois,94,79,234,247,74,17,031,823101,1
Cook County,Illinois,69,116,259,350,87,17,031,823101,2
Cook County,Illinois,189,17,253,149,30,17,031,823101,3
Cook County,Illinois,204,76,178,220,105,17,031,823101,4
Cook County,Illinois,202,98,351,328,100,17,031,823101,5
Cook County,Illinois,312,169,572,454,269,17,031,823102,1
Cook County,Illinois,418,68,609,575,160,17,031,823102,2
Cook County,Illinois,262,211,313,791,466,17,031,823200,1
Cook County,Illinois,567,299,679,842,329,17,031,823200,2
Cook County,Illinois,345,217,746,320,157,17,031,823302,1
Cook County,Illinois,426,234,828,726,159,17,031,823302,2
Cook County,Illinois,160,86,377,442,482,17,031,823302,3
Cook County,Illinois,243,114,323,138,26,17,031,823303,1
Cook County,Illinois,334,179,227,428,31,17,031,823303,2
Cook County,Illinois,146,19,395,75,86,17,031,823303,3
Cook County,Illinois,250,74,265,235,223,17,031,823303,4
Cook County,Illinois,110,77,242,225,180,17,031,823303,5
Cook County,Illinois,97,88,287,168,43,17,031,823304,1
Cook County,Illinois,49,41,194,379,70,17,031,823304,2
Cook County,Illinois,80,53,120,264,133,17,031,823304,3
Cook County,Illinois,315,157,340,371,278,17,031,823304,4
Cook County,Illinois,292,260,369,125,0,17,031,823304,5
Cook County,Illinois,167,212,193,260,236,17,031,823304,6
Cook County,Illinois,320,200,278,415,106,17,031,823400,1
Cook County,Illinois,201,171,332,225,125,17,031,823400,2
Cook County,Illinois,140,8,212,136,61,17,031,823400,3
Cook County,Illinois,215,162,477,362,229,17,031,823400,4
Cook County,Illinois,420,94,429,284,162,17,031,823500,1
Cook County,Illinois,469,220,471,311,143,17,031,823500,2
Cook County,Illinois,255,116,217,360,89,17,031,823500,3
Cook County,Illinois,47,55,158,167,143,17,031,823500,4
Cook County,Illinois,158,107,496,411,413,17,031,823602,1
Cook County,Illinois,233,89,232,480,381,17,031,823602,2
Cook County,Illinois,257,129,530,412,410,17,031,823602,3
Cook County,Illinois,76,51,173,381,468,17,031,823602,4
Cook County,Illinois,431,69,496,194,115,17,031,823603,1
Cook County,Illinois,230,133,124,251,133,17,031,823603,2
Cook County,Illinois,71,45,94,241,228,17,031,823604,1
Cook County,Illinois,272,65,181,253,143,17,031,823604,2
Cook County,Illinois,303,145,296,662,484,17,031,823604,3
Cook County,Illinois,179,463,301,667,445,17,031,823605,1
Cook County,Illinois,182,22,149,329,362,17,031,823605,2
Cook County,Illinois,161,107,351,147,148,17,031,823605,3
Cook County,Illinois,139,82,309,553,171,17,031,823702,1
Cook County,Illinois,326,472,690,681,164,17,031,823702,2
Cook County,Illinois,172,105,317,545,427,17,031,823702,3
Cook County,Illinois,591,32,430,305,27,17,031,823702,4
Cook County,Illinois,609,222,343,381,78,17,031,823703,1
Cook County,Illinois,281,118,394,512,144,17,031,823703,2
Cook County,Illinois,305,158,969,408,258,17,031,823703,3
Cook County,Illinois,476,107,422,532,97,17,031,823703,4
Cook County,Illinois,132,78,168,344,292,17,031,823704,1
Cook County,Illinois,225,154,466,532,191,17,031,823704,2
Cook County,Illinois,223,75,349,288,231,17,031,823704,3
Cook County,Illinois,284,120,486,417,172,17,031,823705,1
Cook County,Illinois,157,64,211,297,197,17,031,823705,2
Cook County,Illinois,144,56,149,219,161,17,031,823705,3
Cook County,Illinois,202,106,441,278,135,17,031,823705,4
Cook County,Illinois,614,198,460,885,621,17,031,823801,1
Cook County,Illinois,219,67,253,625,847,17,031,823801,2
Cook County,Illinois,13,79,132,277,185,17,031,823801,3
Cook County,Illinois,513,323,726,731,479,17,031,823803,1
Cook County,Illinois,137,79,134,292,343,17,031,823803,2
Cook County,Illinois,98,171,434,717,489,17,031,823803,3
Cook County,Illinois,108,132,224,524,199,17,031,823803,4
Cook County,Illinois,123,165,183,443,261,17,031,823805,1
Cook County,Illinois,100,34,218,183,64,17,031,823805,2
Cook County,Illinois,111,26,284,331,314,17,031,823805,3
Cook County,Illinois,240,146,327,359,81,17,031,823806,1
Cook County,Illinois,95,0,119,196,192,17,031,823806,2
Cook County,Illinois,41,76,222,287,116,17,031,823806,3
Cook County,Illinois,79,44,265,145,169,17,031,823806,4
Cook County,Illinois,504,92,510,815,433,17,031,823901,1
Cook County,Illinois,73,81,209,424,678,17,031,823901,2
Cook County,Illinois,145,72,201,334,406,17,031,823903,1
Cook County,Illinois,105,40,83,314,278,17,031,823903,2
Cook County,Illinois,80,81,303,321,317,17,031,823903,3
Cook County,Illinois,278,90,220,517,209,17,031,823903,4
Cook County,Illinois,84,70,83,345,105,17,031,823904,1
Cook County,Illinois,198,65,224,167,127,17,031,823904,2
Cook County,Illinois,110,26,102,196,202,17,031,823904,3
Cook County,Illinois,191,66,234,442,856,17,031,823904,4
Cook County,Illinois,716,334,747,1092,504,17,031,824003,1
Cook County,Illinois,63,77,264,347,122,17,031,824003,2
Cook County,Illinois,324,32,343,425,328,17,031,824003,3
Cook County,Illinois,409,283,517,817,506,17,031,824004,1
Cook County,Illinois,499,85,488,404,247,17,031,824004,2
Cook County,Illinois,72,112,139,306,394,17,031,824004,3
Cook County,Illinois,491,151,428,558,64,17,031,824005,1
Cook County,Illinois,348,149,615,529,375,17,031,824005,2
Cook County,Illinois,364,291,281,689,120,17,031,824005,3
Cook County,Illinois,358,206,181,679,190,17,031,824006,1
Cook County,Illinois,536,256,448,720,376,17,031,824006,2
Cook County,Illinois,335,344,466,703,363,17,031,824105,1
Cook County,Illinois,672,169,568,1049,552,17,031,824105,2
Cook County,Illinois,141,101,192,453,106,17,031,824105,3
Cook County,Illinois,215,102,269,517,314,17,031,824106,1
Cook County,Illinois,314,338,774,734,402,17,031,824106,2
Cook County,Illinois,455,285,719,886,361,17,031,824106,3
Cook County,Illinois,102,122,114,216,183,17,031,824107,1
Cook County,Illinois,275,95,269,362,251,17,031,824107,2
Cook County,Illinois,112,221,367,651,751,17,031,824107,3
Cook County,Illinois,359,297,686,855,545,17,031,824107,4
Cook County,Illinois,320,105,926,584,331,17,031,824108,1
Cook County,Illinois,708,366,795,813,143,17,031,824108,2
Cook County,Illinois,438,217,728,822,199,17,031,824108,3
Cook County,Illinois,255,125,253,536,71,17,031,824113,1
Cook County,Illinois,430,188,268,658,202,17,031,824113,2
Cook County,Illinois,683,307,791,1056,542,17,031,824113,3
Cook County,Illinois,655,229,751,1219,520,17,031,824114,1
Cook County,Illinois,275,78,180,442,207,17,031,824114,2
Cook County,Illinois,133,112,229,496,503,17,031,824115,1
Cook County,Illinois,283,117,577,583,376,17,031,824115,2
Cook County,Illinois,221,153,182,444,46,17,031,824116,1
Cook County,Illinois,26,4,115,184,131,17,031,824116,2
Cook County,Illinois,450,169,795,567,135,17,031,824116,3
Cook County,Illinois,40,61,307,128,403,17,031,824116,4
Cook County,Illinois,286,193,600,702,221,17,031,824117,1
Cook County,Illinois,777,366,888,1203,344,17,031,824117,2
Cook County,Illinois,345,199,449,899,273,17,031,824117,3
Cook County,Illinois,215,64,416,436,278,17,031,824117,4
Cook County,Illinois,568,116,436,912,290,17,031,824119,1
Cook County,Illinois,569,338,484,1354,559,17,031,824119,2
Cook County,Illinois,712,105,365,770,340,17,031,824120,1
Cook County,Illinois,192,171,613,659,399,17,031,824120,2
Cook County,Illinois,248,120,355,360,709,17,031,824120,3
Cook County,Illinois,344,46,422,645,691,17,031,824120,4
Cook County,Illinois,340,183,246,713,217,17,031,824121,1
Cook County,Illinois,217,103,698,386,142,17,031,824121,2
Cook County,Illinois,285,46,581,552,174,17,031,824122,1
Cook County,Illinois,350,192,703,772,419,17,031,824122,2
Cook County,Illinois,241,163,295,688,192,17,031,824122,3
Cook County,Illinois,187,119,234,429,149,17,031,824123,1
Cook County,Illinois,338,238,853,639,215,17,031,824123,2
Cook County,Illinois,545,115,729,588,189,17,031,824123,3
Cook County,Illinois,304,104,319,308,131,17,031,824123,4
Cook County,Illinois,257,32,306,281,60,17,031,824123,5
Cook County,Illinois,344,48,421,308,259,17,031,824300,1
Cook County,Illinois,306,165,523,723,369,17,031,824300,2
Cook County,Illinois,218,180,285,361,376,17,031,824300,3
Cook County,Illinois,437,224,507,554,479,17,031,824400,1
Cook County,Illinois,9,0,151,165,143,17,031,824503,1
Cook County,Illinois,212,225,445,452,210,17,031,824503,2
Cook County,Illinois,133,103,267,288,167,17,031,824503,3
Cook County,Illinois,386,169,167,828,386,17,031,824503,4
Cook County,Illinois,153,28,374,315,301,17,031,824503,5
Cook County,Illinois,754,252,1131,637,192,17,031,824505,1
Cook County,Illinois,140,203,283,463,260,17,031,824505,2
Cook County,Illinois,523,276,760,502,239,17,031,824505,3
Cook County,Illinois,79,185,247,261,68,17,031,824506,1
Cook County,Illinois,249,112,172,262,149,17,031,824506,2
Cook County,Illinois,127,113,406,506,395,17,031,824506,3
Cook County,Illinois,130,59,362,337,655,17,031,824506,4
Cook County,Illinois,558,253,731,777,197,17,031,824506,5
Cook County,Illinois,141,102,708,392,487,17,031,824507,1
Cook County,Illinois,482,125,608,723,327,17,031,824507,2
Cook County,Illinois,238,95,323,260,108,17,031,824601,1
Cook County,Illinois,239,62,331,216,130,17,031,824601,2
Cook County,Illinois,157,67,175,286,95,17,031,824601,3
Cook County,Illinois,244,270,280,509,182,17,031,824601,4
Cook County,Illinois,202,112,431,487,166,17,031,824602,1
Cook County,Illinois,293,179,611,405,246,17,031,824602,2
Cook County,Illinois,403,51,614,530,123,17,031,824602,3
Cook County,Illinois,139,0,202,253,71,17,031,824602,4
Cook County,Illinois,95,39,139,383,27,17,031,824602,5
Cook County,Illinois,368,182,656,472,191,17,031,824701,1
Cook County,Illinois,115,149,344,320,119,17,031,824701,2
Cook County,Illinois,66,153,81,191,43,17,031,824701,3
Cook County,Illinois,242,159,325,428,28,17,031,824702,1
Cook County,Illinois,334,191,505,247,133,17,031,824702,2
Cook County,Illinois,366,311,743,818,466,17,031,824702,3
Cook County,Illinois,733,214,675,697,81,17,031,824800,1
Cook County,Illinois,252,214,535,336,51,17,031,824800,2
Cook County,Illinois,640,47,152,264,164,17,031,824800,3
Cook County,Illinois,343,142,519,363,84,17,031,824800,4
Cook County,Illinois,155,79,206,350,170,17,031,824900,1
Cook County,Illinois,451,286,446,694,210,17,031,824900,2
Cook County,Illinois,334,346,444,703,173,17,031,825000,1
Cook County,Illinois,82,38,211,412,98,17,031,825000,2
Cook County,Illinois,346,237,471,369,263,17,031,825000,3
Cook County,Illinois,32,47,210,163,35,17,031,825200,1
Cook County,Illinois,280,162,347,284,122,17,031,825200,2
Cook County,Illinois,353,173,546,400,292,17,031,825302,1
Cook County,Illinois,83,209,412,480,93,17,031,825302,2
Cook County,Illinois,453,247,539,662,409,17,031,825302,3
Cook County,Illinois,286,145,483,290,252,17,031,825303,1
Cook County,Illinois,102,105,238,287,55,17,031,825303,2
Cook County,Illinois,36,108,265,156,72,17,031,825303,3
Cook County,Illinois,32,0,112,206,191,17,031,825303,4
Cook County,Illinois,260,103,419,519,280,17,031,825304,1
Cook County,Illinois,433,199,508,819,303,17,031,825304,2
Cook County,Illinois,256,116,320,495,230,17,031,825400,1
Cook County,Illinois,422,92,794,579,328,17,031,825400,2
Cook County,Illinois,213,165,592,472,326,17,031,825400,3
Cook County,Illinois,207,8,290,195,289,17,031,825501,1
Cook County,Illinois,636,268,572,763,527,17,031,825501,2
Cook County,Illinois,626,139,639,588,208,17,031,825501,3
Cook County,Illinois,57,1,84,70,121,17,031,825503,1
Cook County,Illinois,437,55,313,219,123,17,031,825503,2
Cook County,Illinois,96,28,286,273,119,17,031,825503,3
Cook County,Illinois,365,119,460,500,455,17,031,825503,4
Cook County,Illinois,605,333,627,523,326,17,031,825503,5
Cook County,Illinois,411,329,413,525,211,17,031,825504,1
Cook County,Illinois,471,337,379,495,183,17,031,825504,2
Cook County,Illinois,265,64,240,529,263,17,031,825505,1
Cook County,Illinois,63,139,185,316,125,17,031,825505,2
Cook County,Illinois,176,148,184,301,123,17,031,825505,3
Cook County,Illinois,339,82,473,543,122,17,031,825505,4
Cook County,Illinois,216,116,224,393,297,17,031,825600,1
Cook County,Illinois,437,160,387,599,235,17,031,825600,2
Cook County,Illinois,427,135,537,339,166,17,031,825600,3
Cook County,Illinois,190,58,216,120,73,17,031,825600,4
Cook County,Illinois,204,54,237,246,62,17,031,825700,1
Cook County,Illinois,380,197,638,605,282,17,031,825700,2
Cook County,Illinois,192,195,306,320,83,17,031,825700,3
Cook County,Illinois,84,0,200,249,259,17,031,825801,1
Cook County,Illinois,338,340,349,480,177,17,031,825801,2
Cook County,Illinois,311,24,384,231,116,17,031,825801,3
Cook County,Illinois,290,162,277,373,157,17,031,825802,1
Cook County,Illinois,405,93,210,477,166,17,031,825802,2
Cook County,Illinois,390,198,708,489,250,17,031,825802,3
Cook County,Illinois,114,64,322,326,411,17,031,825803,1
Cook County,Illinois,52,127,197,130,83,17,031,825803,2
Cook County,Illinois,123,134,155,244,228,17,031,825803,3
Cook County,Illinois,56,118,254,336,95,17,031,825803,4
Cook County,Illinois,352,84,344,312,173,17,031,825803,5
Cook County,Illinois,534,61,365,122,92,17,031,825900,1
Cook County,Illinois,117,99,252,308,123,17,031,825900,2
